"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"C2CD5",0.666732003083879,0.333267996916121,0.852052216864636,0.735531250408353,0.51613809505142
"RUNX1T1",0.6667385367256,0.3332614632744,0.398878827080638,0.894155004116194,0.850569080193919
"SDHC",0.666914945052073,0.333085054947927,0.845668848903002,0.446842290956133,0.799116651639291
"ZNF826P",0.666999882394449,0.333000117605551,0.425490349811178,0.693023377370078,0.194349706639487
"BRMS1L",0.667039084244776,0.332960915755224,0.49465548107204,0.00754635618801203,0.68223633488834
"ZNF432",0.667097887020267,0.332902112979733,0.80632979209952,0.778228599056542,0.237197329047264
"SOX11",0.667189358004364,0.332810641995636,0.423118637866374,0.92742430776066,0.460216655559476
"HPRT1",0.667333098122231,0.332666901877769,0.704940739869588,0.452467756478106,0.980314137493956
"ZNF142",0.66737883361428,0.33262116638572,0.996824650123486,0.96301958785788,0.513282893619246
"RPL18A",0.667489905523541,0.332510094476459,0.773230363139807,0.448887320814876,0.295399009499915
"TAGLN2",0.667555241940753,0.332444758059247,0.318305957374521,0.929227592875717,0.308642701268833
"TRO",0.667829654893044,0.332170345106956,0.91668300077097,0.609588772590066,0.53671253283155
"PDIA4",0.667875390385093,0.332124609614907,0.870692696695284,0.849085943523201,0.42972414964653
"TSC22D3",0.667973395010911,0.332026604989089,0.54654566362199,0.673919008977224,0.747376742848929
"XRCC6",0.668123668770499,0.331876331229501,0.601010101010101,0.637892508526402,0.749362969932181
"STXBP3",0.668136736053942,0.331863263946058,0.688920250369151,0.873606700902949,0.360670090294929
"DPH3",0.668273942530087,0.331726057469913,0.867497745893606,0.566852222091549,0.904242946933762
"EWSR1",0.668326211663857,0.331673788336143,0.852653311902988,0.725750388751682,0.54804186757615
"RBMX",0.668358879872463,0.331641120127537,0.909959883439832,0.644609092215819,0.569034458426438
"PATL1",0.668385014439348,0.331614985560652,0.552269133769781,0.800612855593451,0.478582722437832
"ECM1",0.668391548081069,0.331608451918931,0.291687901002261,0.754315470356868,0.0414951585714846
"IGF2",0.668404615364512,0.331595384635488,0.177617050191436,0.538254472277758,0.297012819005057
"PXYLP1",0.668437283573118,0.331562716426882,0.798456753825447,0.501411266611784,0.407078547440773
"GRIPAP1",0.668509153632051,0.331490846367949,0.539097312059796,0.981653534046807,0.556548669097181
"MAP3K5",0.668783566584343,0.331216433415657,0.797117357272597,0.840350464541926,0.802520678976048
"CINP",0.668803167509507,0.331196832490494,0.687789930351379,0.818920119696316,0.80611418192272
"FAM13C",0.668835835718113,0.331164164281887,0.653357638480536,0.979863316215192,0.356044271956303
"CCP110",0.668855436643276,0.331144563356724,0.45195813242385,0.785761887961112,0.208579978308309
"ULK2",0.668894638493604,0.331105361506396,0.712722307159565,0.298855305970442,0.691762384517883
"ZNF227",0.668992643119422,0.331007356880578,0.746566571275498,0.734263723914435,0.874919962888915
"MRPS18C",0.668999176761143,0.331000823238857,0.874135925882368,0.895775347263058,0.61164033609053
"BAALC.AS1",0.669064513178355,0.330935486821645,0.232284030472905,0.866256353966574,0.285422138591608
"RNF215",0.669123315953846,0.330876684046154,0.232976596495355,0.218863930377514,0.983744299397598
"CBARP",0.669306257922041,0.330693742077959,0.418388281260209,0.891606883844917,0.435820037372431
"MTIF3",0.669319325205483,0.330680674794517,0.651116599370157,0.887092137415553,0.578527839847374
"LOC400622",0.669345459772368,0.330654540227632,0.706776693193252,0.511100657284357,0.719020737778823
"MAEL",0.66935852705581,0.33064147294419,0.958145491133848,0.0406523187894469,0.769264442615025
"DDX11",0.669365060697532,0.330634939302468,0.346929841755197,0.198609641041724,0.301207416990082
"IFT22",0.669404262547859,0.330595737452141,0.836371476733702,0.746736445960249,0.407731911612895
"ISG15",0.66941079618958,0.33058920381042,0.234204921138944,0.129882263776184,0.322592026343643
"DEF8",0.669423863473023,0.330576136526977,0.410103623557699,0.590027049276726,0.914200216916905
"C11orf96",0.669449998039907,0.330550001960093,0.0490611156846603,0.316006115488651,0.124511610281339
"MAML3",0.669456531681629,0.330543468318371,0.570974950017641,0.737530544775047,0.833738419120049
"LINC00943",0.669469598965071,0.330530401034929,0.435682830896285,0.972878853215205,0.00142433389522656
"PLEKHA3",0.669632940008102,0.330367059991898,0.975015354058045,0.77319116128948,0.94875011433873
"SQOR",0.669646007291544,0.330353992708456,0.350379604584003,0.62104224652737,0.348543651260339
"ACBD7",0.669672141858429,0.330327858141571,0.47830177584382,0.240529486325088,0.916245246775648
"GALNT6",0.669724410992199,0.330275589007801,0.965058084074902,0.942739163955205,0.0121917754518013
"LOC100507642",0.669887752035229,0.330112247964771,0.448612907862584,0.870842970454872,0.830262521724359
"ANKRD20A5P",0.669913886602114,0.330086113397886,0.73172213728488,0.920603185803703,0.0368432056659741
"SHD",0.66999882394449,0.33000117605551,0.965626510904648,0.80322631228194,0.142766605250434
"TNFRSF21",0.670292837821945,0.329707162178055,0.916140708508108,0.87184915127994,0.520868451657585
"KRBA1",0.670338573313994,0.329661426686006,0.849451827459589,0.895429064251833,0.333379068825382
"FZD7",0.670358174239157,0.329641825760843,0.603055130868844,0.642943013576907,0.185267944646987
"EXOSC2",0.670377775164321,0.329622224835679,0.720791354685274,0.550949338142094,0.977857488206777
"RCOR2",0.670403909731206,0.329596090268794,0.39936885020973,0.787976792504606,0.85169940021169
"DDRGK1",0.670684856325219,0.329315143674781,0.262208109556104,0.71285951363571,0.581918799900689
"DGKE",0.670835130084807,0.329164869915193,0.815437688658905,0.56183438524965,0.90866622237903
"VPS54",0.670861264651692,0.329138735348308,0.849014073464267,0.728389980007056,0.34122597253257
"ATP6V0E2",0.67095926927751,0.32904073072249,0.362937263972193,0.912364263593242,0.526807531982176
"YARS2",0.670985403844395,0.329014596155605,0.690292315130608,0.826851960745881,0.803232845923661
"ANKRD36C",0.671194480379474,0.328805519620526,0.309472473767428,0.70398682817829,0.079579756164491
"MAP4",0.671246749513244,0.328753250486756,0.872705058345421,0.632894272609667,0.609993858376782
"LAMP5",0.671259816796686,0.328740183203314,0.408221934741987,0.777941118820808,0.332875978412848
"TPR",0.671292485005292,0.328707514994708,0.559514942438616,0.37040521645955,0.520776980673488
"GORASP2",0.671338220497341,0.328661779502659,0.590706548015733,0.488219843976636,0.58059247063128
"ZBTB41",0.671357821422504,0.328642178577496,0.718210566205392,0.899244711017027,0.405373266951533
"G3BP2",0.671370888705947,0.328629111294053,0.740816966560822,0.923295046192847,0.891855162230324
"SIRPA",0.671436225123159,0.328563774876841,0.856704169770147,0.785944829929306,0.227795418610425
"ZKSCAN5",0.671521162465535,0.328478837534465,0.589863708233695,0.654827707867811,0.960706678688567
"WWTR1",0.671612633449632,0.328387366550368,0.39573614541273,0.359160819057326,0.676957152377592
"BTBD10",0.671671436225123,0.328328563774877,0.884472147085342,0.997229735910202,0.47050060762868
"BAIAP2.AS1",0.671860911835039,0.328139088164961,0.487448874253531,0.786166973747828,0.62836645889686
"DDX21",0.671939315535693,0.328060684464307,0.593529081239301,0.855848262704666,0.962653703921492
"KDM1A",0.672024252878069,0.327975747121931,0.641126661178408,0.445228481450991,0.915735622721392
"RPA1",0.672115723862166,0.327884276137834,0.960830817881271,0.88408666222379,0.363453421668169
"PKNOX2",0.672272531263476,0.327727468736524,0.904360552484744,0.957518261528611,0.683425457681603
"CDH22",0.672324800397245,0.327675199602755,0.858337580200452,0.807721457786141,0.959831170697924
"NEURL1",0.672377069531015,0.327622930468985,0.964417787186222,0.681955388294327,0.818697975877795
"IQCE",0.6724032040979,0.3275967959021,0.747572752100566,0.954813333856025,0.375436120584892
"ZSCAN12",0.67245547323167,0.32754452676833,0.634749826858494,0.28297202294615,0.592588236831445
"IP6K2",0.672651482483307,0.327348517516693,0.520665908764227,0.463241731676402,0.778444209233342
"RFLNB",0.672697217975355,0.327302782024645,0.244312464881676,0.119042952160675,0.241587936283926
"CELF2.AS1",0.672788688959452,0.327211311040548,0.467233786768069,0.950337789276987,0.0214172775621676
"LMOD1",0.672886693585271,0.327113306414729,0.801553700001307,0.418133469233081,0.108491120780901
"EIF1AD",0.672932429077319,0.327067570922681,0.611869013550773,0.4091497118664,0.992930599657637
"FAT1",0.672984698211089,0.327015301788911,0.632796267983849,0.546865812066329,0.589027402093379
"ADCY7",0.67299123185281,0.32700876814719,0.984253923451854,0.899754335071282,0.039979353692161
"RAB21",0.672997765494531,0.327002234505469,0.530557842330158,0.821540110026527,0.838697453186457
"MTCH2",0.67309577012035,0.32690422987965,0.689423340781685,0.528872162766083,0.870888705946921
"GIT1",0.673134971970677,0.326865028029323,0.816620277810446,0.900590641211598,0.837756608778601
"FIBP",0.673187241104447,0.326812758895553,0.473930769532322,0.655886157826649,0.910306166451056
"CARMIL1",0.673285245730265,0.326714754269735,0.60982398369203,0.175722294092281,0.773739987194062
"PPP1R16B",0.673330981222314,0.326669018777686,0.932474812811165,0.945555163537052,0.891489278293935
"FBXL8",0.673461654056738,0.326538345943262,0.424614841820534,0.798319547349302,0.575862114025115
"HINT2",0.673487788623623,0.326512211376377,0.369516641185464,0.553889476916644,0.800802331203366
"TMEM33",0.67352699047395,0.32647300952605,0.714120506487906,0.465992394841036,0.61858559724019
"ZNF702P",0.673598860532884,0.326401139467116,0.796405190324983,0.151992107360801,0.306375527591569
"MCL1",0.673611927816326,0.326388072183674,0.441563108445385,0.0762149306780613,0.604093979902518
"TTC14",0.673742600650751,0.326257399349249,0.990918238007501,0.810328380832909,0.419080847282658
"THOC5",0.673840605276569,0.326159394723431,0.793465051550433,0.968155030250761,0.397885713539012
"SNURF",0.67395167718583,0.32604832281417,0.833281064199564,0.689168528754557,0.140754243600298
"NIPSNAP2",0.673958210827551,0.326041789172449,0.719615299175454,0.576874828491905,0.848471781201406
"LHFP",0.673971278110993,0.326028721889007,0.683726005200779,0.243338952265214,0.775771949769362
"HSPB1",0.674036614528206,0.325963385471794,0.136670717524534,0.865302442275275,0.319482012884342
"CDH23",0.674088883661976,0.325911116338024,0.901799364930025,0.737478275641277,0.319018124322135
"ELK3",0.674101950945418,0.325898049054582,0.238105505246514,0.0862506043618592,0.696649548525357
"FNDC5",0.67411501822886,0.32588498177114,0.480542814954199,0.9186626942125,0.252878069178199
"NDEL1",0.674213022854679,0.325786977145321,0.447168973042194,0.824147033073294,0.965097285925229
"FAM19A1",0.674232623779842,0.325767376220158,0.927568047878527,0.645406196505808,0.0565225345302965
"JUP",0.674245691063285,0.325754308936715,0.580082846577025,0.858043566322997,0.296751473336208
"ATP6V1G1",0.674297960197055,0.325702039802945,0.732218694055693,0.699851032968756,0.706574150299894
"MORN3",0.674415565748037,0.325584434251963,0.232297097756347,0.223633488834006,0.486991519333046
"NUDT16",0.674493969448691,0.325506030551309,0.815685967044311,0.899035634481948,0.567577456322605
"BDP1",0.674605041357952,0.325394958642048,0.319789094045239,0.507592091680061,0.339344283716858
"NEK6",0.674618108641394,0.325381891358605,0.994851490323677,0.664262286513257,0.930645393129222
"CCZ1.CCZ1B.1",0.674716113267213,0.325283886732787,0.756968128895684,0.035575679172057,0.864459602493238
"NMRK1",0.674885987951965,0.325114012048035,0.94725391038457,0.641133194820129,0.918492819527748
"PKDCC",0.674925189802292,0.325074810197708,0.379023089889843,0.122277104812681,0.625811804983862
"MAD1L1",0.675206136396305,0.324793863603695,0.431102748049708,0.0545951102225358,0.76410939929698
"FUNDC1",0.675389078364499,0.324610921635501,0.972343094594065,0.909241182850497,0.73279365452716
"POLD3",0.675415212931384,0.324584787068616,0.627575888248592,0.553314516445176,0.534066407934454
"FAM114A1",0.67544788113999,0.32455211886001,0.967410195094542,0.85608347380663,0.327093705489566
"EPB41L1",0.675735361375724,0.324264638624276,0.918270675709227,0.935728566388334,0.193389261306467
"MPP2",0.675872567851869,0.324127432148131,0.824525984293125,0.941164556300391,0.729481098174501
"C9orf3",0.675905236060475,0.324094763939525,0.786951010754374,0.0364969226547494,0.563043108968077
"ERCC8",0.675911769702197,0.324088230297803,0.927012688332223,0.682968102761117,0.820749539378259
"SLC1A6",0.675937904269082,0.324062095730918,0.289571001084585,0.557097495001764,0.203607876958459
"GPR176",0.675996707044572,0.324003292955428,0.760894847570139,0.802069857697283,0.618285049721014
"SEMA7A",0.676016307969736,0.323983692030264,0.501574607654815,0.266383106615966,0.635056908019392
"SNX21",0.676022841611457,0.323977158388543,0.538189135860546,0.810733466619624,0.824610921635501
"UCK2",0.676048976178342,0.323951023821658,0.852365831667255,0.908372208501575,0.96312412612542
"GPC5",0.676062043461785,0.323937956538215,0.953950893148823,0.0443960954957074,0.578658512681799
"PRR14",0.676068577103506,0.323931422896494,0.50646830530401,0.394168071399637,0.934768121055314
"LMNB1",0.676173115371046,0.323826884628954,0.527526232571511,0.593339605629386,0.950612202229279
"RNF168",0.676179649012767,0.323820350987233,0.833679616344558,0.565715368432057,0.585616841114901
